Protein Id,Gene Symbol,Description,Group ID,Set4 Peptides,CAMA1,HCC1143,HCC1428,hME1,MCF10A (repeat 2),SUM1315,SUM149,SUM159,T47D,Bridge4
sp|Q9H9Y2|RPF1_HUMAN,RPF1,RPF1_HUMAN Ribosome production factor 1,52,18,90.44412801161994,160.65017651188006,110.11328134853974,223.22273334228262,412.6384145134502,224.68386651515704,300.4402831525977,226.00580746662118,90.54472626864582,168.41222222222223
sp|Q96P70|IPO9_HUMAN,IPO9,IPO9_HUMAN Importin-9,53,52,297.9565381643749,172.32726877291555,152.01442732111602,133.5363288863567,139.5526756880429,174.85280681685649,166.87918026734258,211.76726316016365,235.35850734053176,199.20384615384617
sp|P30260-2|CDC27_HUMAN,CDC27,CDC27_HUMAN Isoform 2 of Cell division cycle protein 27 homolog,54,34,139.36570545873738,200.198549053169,104.22073381492486,198.29534403855203,206.1626209459909,166.87281481854106,224.66669378447133,241.93218060600253,170.1539468565069,200.51029411764708
tr|G5EA36|G5EA36_HUMAN,CDC27,"G5EA36_HUMAN Cell division cycle 27, isoform CRA_c",54,1,109.85566950600816,166.08826857961427,64.34085842067454,172.5787620465613,170.18051960076716,124.13329309088927,173.7724236295282,236.23464442056766,126.44543402638237,133.993
sp|Q9Y2X3|NOP58_HUMAN,NOP58,NOP58_HUMAN Nucleolar protein 58,55,62,148.8651050715142,259.7924148366557,130.54960863685392,260.68476475131064,345.58878187582735,299.481071379622,288.62596391118717,215.91224314427015,133.94640577943665,153.83725806451613
sp|O15042|SR140_HUMAN,U2SURP,SR140_HUMAN U2 snRNP-associated SURP motif-containing protein,56,64,119.29109095751535,238.1825050768023,158.86971440208882,143.32392999270863,217.66427593288645,149.60774502925295,239.34019885277868,188.9143301338136,147.63554758657475,183.2375
sp|Q9NP50|FA60A_HUMAN,FAM60A,FA60A_HUMAN Protein FAM60A,57,5,113.85693525840578,175.21814636436395,61.12424287100602,126.05901066200943,349.1962932280981,130.0023531899453,573.08543387917,197.55445937829901,83.21787110629624,152.4332
sp|A7E2V4-4|ZSWM8_HUMAN,ZSWIM8,ZSWM8_HUMAN Isoform 4 of Zinc finger SWIM domain-containing protein 8,58,8,127.28255174176105,65.05516680438318,106.79836486327963,118.79478557571653,76.42142688323109,118.47518282322272,76.71477664892915,130.19406464663436,132.55609573003144,117.90162500000001
sp|Q01780|EXOSX_HUMAN,EXOSC10,EXOSX_HUMAN Exosome component 10,59,68,154.76354470389995,163.04414246365963,108.40645924475096,227.8228667972645,355.70629544918506,186.2444729005629,249.072591595765,260.5435492875856,153.65905819688868,194.33235294117648
sp|P02786|TFR1_HUMAN,TFRC,TFR1_HUMAN Transferrin receptor protein 1,60,134,119.18762739501592,211.83015838433977,188.60932285660073,153.70472615746684,95.04966835877404,84.01024632538743,151.4877533369994,212.66971241808966,415.05520863956684,143.77089552238806
sp|Q9UP52|TFR2_HUMAN,TFR2,TFR2_HUMAN Transferrin receptor protein 2,60,1,230.6844615945886,227.85341540388194,307.6596763783802,250.7511806302345,290.84542514177144,95.20119766870522,330.5525612263799,243.0333441458477,733.8029550436017,202.21599999999998
sp|P07954|FUMH_HUMAN,FH,"FUMH_HUMAN Fumarate hydratase, mitochondrial",61,95,174.11128701098787,188.09433809720773,221.6420087540491,207.0029420118726,535.6895626944817,107.37706646072543,347.87791895509434,155.928230722209,195.71069720639278,203.32000000000002
sp|Q7RTV3|ZN367_HUMAN,ZNF367,ZN367_HUMAN Zinc finger protein 367,62,1,321.68189564704676,286.653414293724,608.4456309851909,320.8937946579998,269.4699138002769,267.93438423377137,555.0245747041834,220.11798912239837,164.0992732166816,228.65200000000002
sp|Q9Y490|TLN1_HUMAN,TLN1,TLN1_HUMAN Talin-1,63,220,157.02712308369615,184.61580384869526,104.6499653962475,238.15961633677475,136.92257984010902,182.15261777822306,77.24191202161006,323.9781550352364,125.52139344817041,229.35818181818183
sp|Q9Y4G6|TLN2_HUMAN,TLN2,TLN2_HUMAN Talin-2,63,94,242.99400851856333,387.93567325489664,119.48106477619989,206.7834426238477,96.86993269697538,284.7963159204058,63.51672289547358,188.21177452564032,122.72901252950304,219.7648936170213
sp|P18621-3|RL17_HUMAN,RPL17,RL17_HUMAN Isoform 3 of 60S ribosomal protein L17,63,67,287.64644423759,306.8940518870114,260.8982769822791,290.6482031089836,308.1258498845788,404.97733888417895,311.2785197766437,521.1367781673484,324.47302081622104,240.33582089552237
sp|O94826|TOM70_HUMAN,TOMM70A,TOM70_HUMAN Mitochondrial import receptor subunit TOM70,64,87,237.43618876672807,182.83905767305984,197.09919543066135,211.08826194201512,249.61081856087208,194.74710885824246,262.87188159228657,174.12250626398372,191.67224056644162,227.94827586206895
sp|P13497|BMP1_HUMAN,BMP1,BMP1_HUMAN Bone morphogenetic protein 1,65,7,35.82343593649349,306.88815139423986,58.80303422417618,553.1449454328277,287.7302109499443,103.73130207386936,153.34758930214448,242.0235792049421,62.942101282508595,207.0557142857143
sp|O95359-3|TACC2_HUMAN,TACC2,TACC2_HUMAN Isoform 3 of Transforming acidic coiled-coil-containing protein 2,66,40,105.65293545669711,95.38558926598833,86.59562593171619,102.95499377352581,104.52712523753459,144.7214452702814,58.16532304881412,93.10072945553208,133.78235874569228,251.455
sp|O75410-2|TACC1_HUMAN,TACC1,TACC1_HUMAN Isoform 2 of Transforming acidic coiled-coil-containing protein 1,66,29,123.46121196398053,146.8742754166123,273.9512140511363,221.22332716865822,236.50668895620683,52.930965483610024,196.7208026470401,173.56350141353988,188.0783646044554,190.8544827586207
sp|Q9P0V3|SH3B4_HUMAN,SH3BP4,SH3B4_HUMAN SH3 domain-binding protein 4,67,41,217.6785304438948,233.79315556326858,100.88412574420224,162.94647789293276,271.02494681823407,131.80630727800627,208.1568526290973,213.11019942179178,75.00640494014175,253.83414634146342
sp|Q16555|DPYL2_HUMAN,DPYSL2,DPYL2_HUMAN Dihydropyrimidinase-related protein 2,68,55,58.52903779422075,47.9944939873131,51.601342684604376,319.704439109204,83.67587433438496,286.1618878396393,144.29466428974771,324.7652113673535,43.09601472261212,234.57636363636365
sp|Q14195-2|DPYL3_HUMAN,DPYSL3,DPYL3_HUMAN Isoform LCRMP-4 of Dihydropyrimidinase-related protein 3,68,27,16.01468992512037,16.18726969585185,20.961626792469346,859.7223266302968,69.09874002439796,64.64392085304668,36.8884079450069,60.29133533876632,25.974111595127738,523.3925925925926
sp|Q14194-2|DPYL1_HUMAN,CRMP1,DPYL1_HUMAN Isoform LCRMP-1 of Dihydropyrimidinase-related protein 1,68,9,65.4820192470175,66.22116955010554,58.33111148446351,496.0229217066753,102.10314369751848,313.94890965629185,163.19596105058503,372.86803117171496,54.14789514436397,306.4511111111111
sp|Q9Y6X3|SCC4_HUMAN,MAU2,SCC4_HUMAN MAU2 chromatid cohesion factor homolog,69,9,200.28184462109948,211.02565723048778,107.9161287174886,182.03806982701795,250.57519120441492,83.89018446215233,109.86780357948602,216.29245246491763,152.8902693001709,178.39777777777778
sp|Q16270|IBP7_HUMAN,IGFBP7,IBP7_HUMAN Insulin-like growth factor-binding protein 7,70,11,20.781729670158526,262.0106799053483,31.002133234958375,861.5281813598652,193.91938526349867,19.5550190062181,18.1792433715109,93.87125808723533,29.6644895220026,781.6281818181818
sp|Q96P11-2|NSUN5_HUMAN,NSUN5,NSUN5_HUMAN Isoform 2 of Putative methyltransferase NSUN5,71,36,201.544680355177,168.25566054327447,140.14743902178944,99.34517627399569,139.1097933005304,144.6247209053819,244.1224054903311,220.5593336817386,176.0029714994327,138.97777777777776
tr|F5H1R7|F5H1R7_HUMAN,FLJ22184,F5H1R7_HUMAN Protein FLJ22184,72,4,154.86614580273095,169.1741584322356,49.048815252724104,6.93748556110579,13.092033970797653,17.049295131118452,17.966359509340233,12.608673806955085,211.2718297645444,44.02975000000001
sp|O95238|SPDEF_HUMAN,SPDEF,SPDEF_HUMAN SAM pointed domain-containing Ets transcription factor,73,3,337.4196723648418,27.235308171951026,168.55195348150764,23.707798855367823,21.398340903939392,22.3603640325433,22.601758493242457,21.99007081713614,201.1446258348158,102.49633333333334
sp|Q8N4T8|CBR4_HUMAN,CBR4,CBR4_HUMAN Carbonyl reductase family member 4,74,9,402.3745901094324,163.15796072422253,62.06580714336571,172.3139843711129,252.5772229266057,86.30617295300969,462.6952859939677,175.85012126892445,216.337878615161,154.26222222222222
sp|P23381|SYWC_HUMAN,WARS,"SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic",75,50,139.822109149924,195.86454087810185,155.08571367076254,142.95738623107607,54.2694970582141,595.193438315459,116.39991123717354,178.18177471450917,258.3931261295285,153.8068
sp|P35221-2|CTNA1_HUMAN,CTNNA1,CTNA1_HUMAN Isoform 2 of Catenin alpha-1,76,87,124.28795265419596,368.47918997152846,367.2057936490208,122.87434762983162,300.20543538534486,51.46699840665672,343.01337522840043,123.317861113627,307.2098669151079,179.63908045977013
sp|P26232|CTNA2_HUMAN,CTNNA2,CTNA2_HUMAN Catenin alpha-2,76,23,114.18842145725819,336.33206293260497,317.3640744542248,131.8553888753583,247.9206065008772,80.80620725245724,280.4192921168549,111.6902864598833,250.78930874423423,182.33434782608694
sp|Q96C19|EFHD2_HUMAN,EFHD2,EFHD2_HUMAN EF-hand domain-containing protein D2,77,32,176.82073321055597,195.88567729014332,281.4026133029292,100.0646204553353,358.9555311225388,171.78474732251766,266.320956756333,276.9887566772066,122.34169557497728,183.528125
sp|Q9BUP0|EFHD1_HUMAN,EFHD1,EFHD1_HUMAN EF-hand domain-containing protein D1,77,19,879.2083343888634,62.84006971484335,1012.6975130808545,37.2192226617137,52.97261396072453,44.595878668177924,51.0678051446664,42.63083549589987,575.2508351277278,97.51
sp|Q9GZT9|EGLN1_HUMAN,EGLN1,EGLN1_HUMAN Egl nine homolog 1,78,19,142.80440511715398,106.53144865821083,311.7300093856659,149.30010558429927,187.27484228791008,283.2125864239539,315.5922639556499,371.71805258549364,313.0108640833837,210.4742105263158
sp|Q9Y3B7|RM11_HUMAN,MRPL11,"RM11_HUMAN 39S ribosomal protein L11, mitochondrial",79,27,222.15538613073693,226.28436477517434,229.02135740641359,292.8546667329632,365.4831986199333,184.7144764505084,311.18274514421086,259.98377479087526,153.3459153702036,170.63074074074072
