Protein Id,Gene Symbol,Description,Group ID,Set3 Peptides,BT549,HCC38,HCC70,HCC1395,HCC1419,HCC1500,HCC1937,HCC1954,PDXHCI002,Bridge3
sp|Q6SPF0|SAMD1_HUMAN,SAMD1,SAMD1_HUMAN Atherin,11,12,62.81205281660036,42.97629554875888,67.4365591155109,96.02200458107633,39.244333924973674,59.68182198639797,48.06288264687479,36.71555989103464,61.89230793493236,56.37975
sp|O76031|CLPX_HUMAN,CLPX,"CLPX_HUMAN ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",13,27,80.8831170051398,78.83131404722103,71.63825536400518,119.99046422964042,104.85735249817095,96.7967160924913,101.98133822347407,118.16241293765643,127.13518850077952,127.3785185185185
sp|O15265-2|ATX7_HUMAN,ATXN7,ATX7_HUMAN Isoform b of Ataxin-7,14,4,81.025280538429,93.22841229578032,84.36077415132392,88.43884616425251,102.1230144568557,138.45266416313243,135.2956751273566,149.01839096280577,117.51607082640041,133.27575000000002
sp|Q8WUQ7-2|CATIN_HUMAN,CACTIN,CATIN_HUMAN Isoform 2 of Cactin,15,12,64.18171958142239,92.75322353724694,46.71973056042704,76.34287287967561,64.34840493045388,47.3640898826907,74.2336816028163,65.69670205292064,77.71476196014042,66.93974999999999
sp|A6NIH7|U119B_HUMAN,UNC119B,U119B_HUMAN Protein unc-119 homolog B,16,6,12.46996687922303,34.8112418116147,22.652042743468975,19.50574267974883,48.91861985157485,29.344710642505685,26.350078183760164,21.65766090697046,81.11370677231734,20.55516666666667
sp|Q13432|U119A_HUMAN,UNC119,U119A_HUMAN Protein unc-119 homolog A,16,2,97.46916043936979,295.2572846179799,128.3025831617303,150.24837659052773,273.4031749088775,404.57478807217063,125.241311546567,156.67934616301505,198.32217366155731,161.541
sp|Q9BTD8|RBM42_HUMAN,RBM42,RBM42_HUMAN RNA-binding protein 42,17,13,92.28863486726802,129.58622335599037,154.09804950882472,196.70735430426382,89.87764414465734,95.0696155108012,150.64746210879693,165.74531753085827,152.4957918933748,125.34692307692308
sp|Q9P258|RCC2_HUMAN,RCC2,RCC2_HUMAN Protein RCC2,18,51,56.0368385633946,111.99316842356342,209.6889643874031,123.9979320445583,54.116179705580244,68.41670512157789,95.38499416879901,100.319411288053,169.0043079632987,76.51294117647059
sp|Q9H3U1|UN45A_HUMAN,UNC45A,UN45A_HUMAN Protein unc-45 homolog A,19,47,63.28081413942765,78.73274224311858,87.64061325352691,117.51717627066176,138.18434596384836,89.0583792409591,89.39168393304871,87.92069122759928,107.94999505653344,85.37893617021277
sp|Q9P2E5|CHPF2_HUMAN,CHPF2,CHPF2_HUMAN Chondroitin sulfate glucuronyltransferase,20,11,145.8826155454812,88.35669654701769,65.88808727299592,363.34970379595165,64.50993089754395,81.62438835060453,68.11036161722139,74.62511192808653,118.42266701868164,129.18636363636364
sp|Q99523|SORT_HUMAN,SORT1,SORT_HUMAN Sortilin,22,16,16.845879435411945,118.49081793376314,81.59585043701391,14.114036095693248,167.1506594434462,139.80926628696963,102.2698487368435,152.64065202453304,25.649800872922516,105.4775
sp|Q9Y2U8|MAN1_HUMAN,LEMD3,MAN1_HUMAN Inner nuclear membrane protein Man1,23,31,53.83487001477413,149.21800557378816,64.98329190244512,72.45949452833898,93.05868527024015,87.66941767664261,99.8490543208756,116.23515905608087,153.30431009875434,99.99806451612903
sp|Q96CC6|RHDF1_HUMAN,RHBDF1,RHDF1_HUMAN Inactive rhomboid protein 1,24,4,80.78965747642387,76.58110985708439,105.3555498024978,73.5668206369327,98.84392453067893,138.98210511984303,99.46293392057781,126.11875962893335,120.60478858654628,113.698
sp|P30044|PRDX5_HUMAN,PRDX5,"PRDX5_HUMAN Peroxiredoxin-5, mitochondrial",25,26,134.85684535067188,92.31253124031308,330.71579293779496,189.9590021594341,248.83101702346852,301.81543825429964,205.26599914694535,159.09503250199043,104.28092279085294,126.45423076923076
sp|Q15596|NCOA2_HUMAN,NCOA2,NCOA2_HUMAN Nuclear receptor coactivator 2,26,13,70.9484316021227,70.7547371001447,155.88662586244294,62.99894858291279,74.37065550511669,67.9060000169703,68.65575665653276,77.37492873563036,165.55486838768408,43.36523076923077
sp|Q9Y6Q9|NCOA3_HUMAN,NCOA3,NCOA3_HUMAN Nuclear receptor coactivator 3,26,14,89.73513855370543,92.2400886709541,71.26943272382299,158.53307415132437,81.84015217184674,52.735085897822266,104.21148396891097,161.17609051162947,41.74829714243712,105.89357142857143
sp|Q15788|NCOA1_HUMAN,NCOA1,NCOA1_HUMAN Nuclear receptor coactivator 1,26,2,27.503489693453176,45.35825897397486,59.377040191104854,36.957974416319196,138.0899465328347,44.661162923833224,45.39963812965591,59.07434298631448,74.65122610275243,44.39545
sp|Q53GG5-2|PDLI3_HUMAN,PDLIM3,PDLI3_HUMAN Isoform 2 of PDZ and LIM domain protein 3,27,7,124.08482356071939,6.6691368561777695,232.3865462117891,5.158338315746416,111.45794863908358,2.9237418500101957,27.72553069248743,9.968802857311346,7.056223969630299,32.90428571428571
sp|Q9UPT8|ZC3H4_HUMAN,ZC3H4,ZC3H4_HUMAN Zinc finger CCCH domain-containing protein 4,28,35,76.78322127343517,94.37078726197811,103.83974638287532,97.09068975583612,75.37833741120124,127.81515407911213,117.27741355393015,132.73719255088122,118.28659208310796,98.21571428571428
sp|Q68DK7|MSL1_HUMAN,MSL1,MSL1_HUMAN Male-specific lethal 1 homolog,29,19,47.85707447861889,98.2375708605168,54.56590194935574,87.47954418967242,50.06344714260651,62.72053569253945,70.25989465190078,60.2019868359566,104.33977826701866,88.00526315789473
sp|Q96L91|EP400_HUMAN,EP400,EP400_HUMAN E1A-binding protein p400,30,27,63.99857574546465,70.12785678566236,70.14202179625734,89.14640645118092,61.166538871757936,75.58910239835055,69.08614257380803,80.06388070847376,114.99152678348169,88.53
sp|P52701|MSH6_HUMAN,MSH6,MSH6_HUMAN DNA mismatch repair protein Msh6,31,66,92.83105464830068,140.51788667948105,121.82016105457099,209.07019071143836,63.95004173471896,41.149592895667766,134.0371771163269,100.20837814416983,133.38427833401832,88.81818181818181
sp|P20585|MSH3_HUMAN,MSH3,MSH3_HUMAN DNA mismatch repair protein Msh3,31,24,102.45622800670009,68.3180861689976,90.30956506606042,66.13111252265823,65.98229483498231,95.15123472457283,94.81428439059209,112.8574644404972,100.03335996241955,82.73833333333333
sp|A1X283|SPD2B_HUMAN,SH3PXD2B,SPD2B_HUMAN SH3 and PX domain-containing protein 2B,32,26,189.1018537320468,91.44799684114976,153.28917757280368,251.67239729173042,13.471479202978886,81.92234438167736,47.95951676570256,77.64102067308573,168.44755875576843,74.54423076923078
sp|Q5TCZ1|SPD2A_HUMAN,SH3PXD2A,SPD2A_HUMAN SH3 and PX domain-containing protein 2A,32,8,168.36338794186554,35.26750063684534,75.64662913036646,91.3156938322328,91.53509895738708,25.20770043708948,43.74382294176475,43.285352243049395,72.57044023163932,74.74625
sp|Q9NRL3|STRN4_HUMAN,STRN4,STRN4_HUMAN Striatin-4,33,14,71.21451166470189,117.90028163175637,131.05286125415637,72.01262381914378,126.73745867567564,96.28007331711746,104.96735169915621,86.09250006672055,78.7099342689811,88.82642857142856
tr|H0YJZ4|H0YJZ4_HUMAN,STRN3,H0YJZ4_HUMAN Striatin-3 (Fragment),33,1,27.52234938681743,59.79813283491757,28.09515759419484,51.37119796917759,60.192443312049285,47.54283441678672,51.8925268151079,80.56522126820128,57.612626073798694,56.1005
sp|O43815|STRN_HUMAN,STRN,STRN_HUMAN Striatin,33,24,62.742949849617304,70.82382289843265,117.68421216997598,67.27746463870011,102.96046954688212,82.52462191712492,103.04102278862621,135.07726201487398,89.66506125051309,107.53041666666667
sp|Q13033-2|STRN3_HUMAN,STRN3,STRN3_HUMAN Isoform Alpha of Striatin-3,33,17,56.55521219639532,131.00234212779725,74.90763609240081,90.20099965148721,111.03655350655703,86.97476826618252,84.17912167949038,108.94912856910051,78.84280936511598,72.76764705882353
tr|H0YJT2|H0YJT2_HUMAN,STRN3,H0YJT2_HUMAN Striatin-3 (Fragment),33,3,28.332840195294658,55.395452930355745,40.82697667249592,31.502487307356272,84.56895305205605,50.88060877578364,38.53806740009951,57.08230443436328,41.17276075777841,40.12166666666666
sp|Q9BQE4|SELS_HUMAN,VIMP,SELS_HUMAN Selenoprotein S,34,8,72.20258795337912,100.3314062214293,102.06821638667951,129.76327317929483,153.9526390050563,102.7249141064534,61.344977804948606,164.65334596397773,154.82148589327295,95.72112499999999
sp|Q8WWH5|TRUB1_HUMAN,TRUB1,TRUB1_HUMAN Probable tRNA pseudouridine synthase 1,35,8,55.59731733441916,96.22430062396755,72.79080664446428,81.35653133707979,97.9145114361591,59.89318888335592,72.16257882635333,73.2091181135584,156.83210344159718,89.51287500000001
sp|O95602|RPA1_HUMAN,POLR1A,RPA1_HUMAN DNA-directed RNA polymerase I subunit RPA1,36,54,121.97886485204381,123.28134634726356,59.03771920851371,99.87103195931266,96.40702568884493,43.513969480899,127.16861468661597,119.77688239787773,126.15103466228689,125.34203703703704
sp|O14802|RPC1_HUMAN,POLR3A,RPC1_HUMAN DNA-directed RNA polymerase III subunit RPC1,36,49,87.82907043392132,111.25552391779757,59.38501913012332,127.66624711267468,111.54807129027343,121.27816916976853,89.87699237033162,82.16464606655047,153.36828025495376,105.59693877551021
sp|O60518|RNBP6_HUMAN,RANBP6,RNBP6_HUMAN Ran-binding protein 6,37,24,100.12543909658291,317.59641697944244,87.8825850802265,158.43378332101094,55.57698708468444,61.255050088579914,115.73298681410655,252.98592967739359,54.186995439671406,55.274166666666666
sp|O00410-3|IPO5_HUMAN,IPO5,IPO5_HUMAN Isoform 3 of Importin-5,37,92,190.03672746565445,150.55905672802282,46.30526689272277,92.27402240272879,70.0493314832217,48.503531916366256,125.23972422433349,66.96295767605667,138.26210386051605,62.44163043478261
sp|O95625|ZBT11_HUMAN,ZBTB11,ZBT11_HUMAN Zinc finger and BTB domain-containing protein 11,38,9,60.39238206177695,73.65477501959718,76.77319430366902,105.12562455925321,87.29429739327347,56.136585564918086,103.05283952080904,88.24100275394237,122.698821187756,132.64888888888888
sp|Q96D53|ADCK4_HUMAN,ADCK4,ADCK4_HUMAN Uncharacterized aarF domain-containing protein kinase 4,39,15,36.35078687411056,61.3729308033972,116.24575632520667,37.88362110901744,94.49585972895444,139.46216691544097,46.9579300032113,120.43178271524717,166.06975220710746,79.238
sp|Q96GQ5|CP058_HUMAN,C16orf58,CP058_HUMAN UPF0420 protein C16orf58,40,18,33.512641025882665,84.88889270409658,120.27273258638557,90.27486646045931,135.5784815705859,100.94064027258904,166.05271833362175,66.31403740596706,53.50798758255304,48.05866666666667
sp|Q8N8D1|PDCD7_HUMAN,PDCD7,PDCD7_HUMAN Programmed cell death protein 7,41,5,39.938232114921895,61.99386711218855,46.44204169948359,62.839523885618206,46.23967512516867,59.82114348292272,71.28325521972714,57.4961375308776,79.35531046251869,55.3636
sp|P59768|GBG2_HUMAN,GNG2,GBG2_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,42,1,201.06402807068133,135.15196207767588,4.073173955044142,110.11665191945383,0.0,1.4779640581543518,4.4261104802296725,3.204843831378275,59.30621395886075,38.5033
sp|O95159|ZFPL1_HUMAN,ZFPL1,ZFPL1_HUMAN Zinc finger protein-like 1,43,18,64.93709215637726,76.10034417059242,67.1635184872057,73.42398359650561,120.1404530481344,109.44402621769555,115.48533515082205,100.8716718626,65.51141952191601,94.23777777777778
sp|Q6P2E9|EDC4_HUMAN,EDC4,EDC4_HUMAN Enhancer of mRNA-decapping protein 4,45,46,66.4555304797258,91.78158570091179,96.41377611364766,59.215211949219984,60.285493062111556,83.8806899291452,84.34685278847945,90.96478868699634,87.45419359232001,55.97869565217391
sp|Q9UNF1|MAGD2_HUMAN,MAGED2,MAGD2_HUMAN Melanoma-associated antigen D2,46,36,117.3981716078374,43.331580356182585,38.81102096161704,107.54848661448464,258.97411011815103,225.92745999954167,43.98205355364479,65.31737831382492,74.65618087528581,97.12861111111111
sp|Q9Y5V3-2|MAGD1_HUMAN,MAGED1,MAGD1_HUMAN Isoform 2 of Melanoma-associated antigen D1,46,13,180.93487545072995,61.90639469986805,50.18446490052395,182.23764674666901,125.6646207004228,140.85493719030706,55.04752104689839,15.825866301940133,171.55413387484117,88.64692307692309
sp|Q96JG8-4|MAGD4_HUMAN,MAGED4,MAGD4_HUMAN Isoform 4 of Melanoma-associated antigen D4,46,1,93.89576558804478,5.820957077825971,4.445383765902261,152.10186345149936,0.0,7.880008427507144,23.38570100192979,0.0,105.57093032860662,11.5243
sp|Q12816|TROP_HUMAN,TRO,TROP_HUMAN Trophinin,46,2,104.30247544761541,57.84901376162154,29.853325766092507,124.46616022941606,133.8364984571654,184.0378195846644,33.30085642284012,46.066973384843934,62.952658402796175,78.55199999999999
sp|Q9NZQ3|SPN90_HUMAN,NCKIPSD,SPN90_HUMAN NCK-interacting protein with SH3 domain,47,8,111.53785154285629,142.7118616372105,100.26160330128555,71.39619376572581,119.69767040327667,74.37766251842392,72.4879798842239,108.73235149570355,40.43216799264224,77.870625
sp|Q96QE3|ATAD5_HUMAN,ATAD5,ATAD5_HUMAN ATPase family AAA domain-containing protein 5,48,14,73.77228283487877,169.57844514080736,79.27597655244726,141.18894942524176,54.9782381658973,77.59788923955813,83.01015000326228,146.00247620373213,155.48026245649237,120.52642857142857
sp|Q9NQP4|PFD4_HUMAN,PFDN4,PFD4_HUMAN Prefoldin subunit 4,49,7,92.44893657909273,112.26942420486688,70.60680133772794,117.62087505877864,88.405421948365,98.41848348310113,69.91882326250685,86.91437301518674,126.72672649078977,88.57185714285716
sp|O95551-2|TYDP2_HUMAN,TDP2,TYDP2_HUMAN Isoform 2 of Tyrosyl-DNA phosphodiesterase 2,50,6,77.20048876493955,77.83436630699492,92.53839261609401,82.8103182043639,49.917623927925646,35.820847840923165,59.20271008168306,56.46912788639933,99.55980029111171,96.43583333333333
sp|O15357|SHIP2_HUMAN,INPPL1,"SHIP2_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",51,38,78.5345414553288,52.14557759512989,52.30294658600458,59.752693536422726,166.43277130445685,199.6018522606953,39.088506194268945,53.78267143994118,80.57270083514337,59.75763157894737
sp|Q6UW63|KDEL1_HUMAN,KDELC1,KDEL1_HUMAN KDEL motif-containing protein 1,51,12,242.44964727077314,113.84953462843285,28.455619427451733,102.24294503160891,33.10977704146134,60.84596581887404,59.669382818336466,41.3378536210549,48.06167246814251,65.56725
sp|Q92835|SHIP1_HUMAN,INPP5D,"SHIP1_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",51,1,330.03675515143834,419.20755568505996,34.15924189403599,164.55558215725563,28.375699630512216,16.80375261404154,434.66808756645815,20.60712929360615,775.565881334425,183.748
sp|Q9H9Y2|RPF1_HUMAN,RPF1,RPF1_HUMAN Ribosome production factor 1,52,18,72.38576826490666,81.44729571851788,34.817156184787045,131.6131767832092,48.74052770886615,68.35092921367777,120.10620654172126,83.06326134371135,66.49945945651326,138.88555555555556
sp|Q96P70|IPO9_HUMAN,IPO9,IPO9_HUMAN Importin-9,53,31,129.83945015725618,107.09882747095082,148.33060139564552,116.39470921605525,71.49976149106222,95.54957031771863,92.03294309919968,93.91338022601035,186.67371591729062,88.39451612903225
sp|P30260-2|CDC27_HUMAN,CDC27,CDC27_HUMAN Isoform 2 of Cell division cycle protein 27 homolog,54,14,99.71297856409838,178.45118146750082,83.61432701479977,100.00681854253403,70.16926884276042,95.46041365321214,116.6167851576958,134.91130450336615,139.7580613834345,164.86999999999998
tr|G5EA36|G5EA36_HUMAN,CDC27,"G5EA36_HUMAN Cell division cycle 27, isoform CRA_c",54,1,57.79388070712449,109.64493340637546,55.24062961336899,52.58429441343368,41.086616957629026,51.464358780586316,62.696900151233336,80.4519389076611,89.61997864960352,63.0995
sp|Q9Y2X3|NOP58_HUMAN,NOP58,NOP58_HUMAN Nucleolar protein 58,55,51,87.67879458940787,106.46541483278402,69.42069620558513,108.80109907079003,68.54129571968275,56.33125580339745,150.89769879031576,84.75668708416288,109.11520084797795,99.9792156862745
sp|O15042|SR140_HUMAN,U2SURP,SR140_HUMAN U2 snRNP-associated SURP motif-containing protein,56,43,72.6654171275912,125.63924189429127,85.36389158090392,95.22137385066915,69.6433122236031,112.17757840178007,103.26109455720308,90.71013314853404,114.05962286273044,107.2646511627907
sp|O15042-2|SR140_HUMAN,U2SURP,SR140_HUMAN Isoform 2 of U2 snRNP-associated SURP motif-containing protein,56,1,23.979386103375234,53.36957923000078,31.80702959097192,33.17182667123614,22.2152645237987,32.76781861521083,37.52069966989863,36.944811840014445,53.25752091641868,62.3209
sp|Q9NP50|FA60A_HUMAN,FAM60A,FA60A_HUMAN Protein FAM60A,57,2,33.33605914493168,69.55211084156637,29.205723665527763,49.91358122390518,26.10525270139587,56.004640164221314,53.23772949727075,54.38809672219383,94.07958870342871,68.0015
sp|A7E2V4-4|ZSWM8_HUMAN,ZSWIM8,ZSWM8_HUMAN Isoform 4 of Zinc finger SWIM domain-containing protein 8,58,10,172.66615558199314,80.63965306072942,91.59910530964181,78.92887613151754,105.11521566593917,78.96098807811178,54.488327774316105,70.59103398393003,117.25218547041683,107.893
sp|Q01780|EXOSX_HUMAN,EXOSC10,EXOSX_HUMAN Exosome component 10,59,48,108.28791930883568,121.80484987905194,99.52791421069307,121.55575760769739,65.31149516475607,61.11955848796585,111.47675861407316,117.79262827595268,119.44878186306748,129.18104166666666
sp|P02786|TFR1_HUMAN,TFRC,TFR1_HUMAN Transferrin receptor protein 1,60,91,150.203310035406,113.46996930328935,56.61013856583704,101.26511137310392,64.10081687619507,91.31420523901188,161.72429668983995,144.25777230130115,69.04637908564578,102.5123076923077
sp|Q9UP52|TFR2_HUMAN,TFR2,TFR2_HUMAN Transferrin receptor protein 2,60,3,238.59268404472155,213.47997275015993,108.71665239185253,192.25778598804473,124.23201452204292,165.65897610984288,260.50850305828885,267.30414300783815,134.87217267929307,192.39499999999998
sp|P07954|FUMH_HUMAN,FH,"FUMH_HUMAN Fumarate hydratase, mitochondrial",61,73,67.36186811689275,129.0580676252671,98.61455477419669,120.60996434978942,106.76523942594615,165.65528930846077,152.4177250417362,125.13422596944665,34.721273215283134,99.99123287671233
sp|Q7RTV3|ZN367_HUMAN,ZNF367,ZN367_HUMAN Zinc finger protein 367,62,1,44.61189064387348,66.72229710363463,74.55558563611412,74.93006570686626,60.94275985793709,66.11835950634264,75.97770781460663,62.67142437363336,56.31177094716469,82.9043
sp|Q9Y490|TLN1_HUMAN,TLN1,TLN1_HUMAN Talin-1,63,204,158.74516639794538,69.75539646056873,151.87568484836427,135.16909219811677,28.171178157051717,71.48099969163131,51.06934357973805,77.67761731560182,77.73883803996264,89.48578431372549
sp|Q9Y4G6|TLN2_HUMAN,TLN2,TLN2_HUMAN Talin-2,63,79,154.82812815287372,88.30880204082156,91.33116836668061,193.37225844651664,72.57223297482771,137.49329368418074,51.3769993809855,56.55477195558643,78.77034654925619,95.74227848101266
sp|P18621-3|RL17_HUMAN,RPL17,RL17_HUMAN Isoform 3 of 60S ribosomal protein L17,63,46,149.1290270400045,162.60454618780446,135.07898778091234,180.59388500576392,159.96608369022093,156.1533497040386,131.79513500204993,178.1443187182349,203.19651414321248,121.12391304347825
sp|O94826|TOM70_HUMAN,TOMM70A,TOM70_HUMAN Mitochondrial import receptor subunit TOM70,64,61,74.29635861094636,68.45432598547454,89.2721441705491,73.16996165929389,145.80121870018658,101.68498028616287,147.15726145130094,109.40444524360781,103.47904352136483,155.38098360655738
sp|P13497|BMP1_HUMAN,BMP1,BMP1_HUMAN Bone morphogenetic protein 1,65,2,325.35039218152605,56.71321776345737,62.42111609885553,239.921836149916,15.667922126954062,101.30435994712636,177.38855066941295,125.50575757628754,89.1434111399107,232.425
sp|O95359-3|TACC2_HUMAN,TACC2,TACC2_HUMAN Isoform 3 of Transforming acidic coiled-coil-containing protein 2,66,39,50.37938361040271,26.406537175377718,142.09819331848252,49.92366478378346,41.92404607723725,41.25120913966314,94.51757723463506,75.1956701300256,177.1759398580527,131.73717948717947
sp|O75410-2|TACC1_HUMAN,TACC1,TACC1_HUMAN Isoform 2 of Transforming acidic coiled-coil-containing protein 1,66,19,201.23295411348502,118.79165204345553,29.974522316038904,85.42625314379474,55.456000816121914,143.14708205938368,63.78194907365062,101.91224560980879,18.125778979401222,130.58736842105262
sp|Q9P0V3|SH3B4_HUMAN,SH3BP4,SH3B4_HUMAN SH3 domain-binding protein 4,67,22,66.6960767704913,110.48432639835066,44.962682972559314,110.28814182805368,145.75733120921598,76.54054641687289,60.31632084662028,110.18665496417,26.12426869839391,162.98954545454546
sp|Q16555|DPYL2_HUMAN,DPYSL2,DPYL2_HUMAN Dihydropyrimidinase-related protein 2,68,39,498.7711501427887,57.50480541420757,20.5557030664531,185.57955007100068,16.762944033421167,78.60297773397252,30.41797806255821,13.556782875640707,51.304898420103,123.08666666666667
sp|Q14195-2|DPYL3_HUMAN,DPYSL3,DPYL3_HUMAN Isoform LCRMP-4 of Dihydropyrimidinase-related protein 3,68,25,121.67702951196213,60.417102845397736,107.05313600901047,717.078500870233,59.494187066456625,46.0339036027658,44.687565375701084,34.11562152954021,48.54063575608383,280.2908
sp|Q14194-2|DPYL1_HUMAN,CRMP1,DPYL1_HUMAN Isoform LCRMP-1 of Dihydropyrimidinase-related protein 1,68,9,433.6022417112773,57.51825018898481,28.592484055133088,235.688370261491,18.769054956596705,67.42779315671372,29.524663861077816,21.22084096054575,48.97845111542147,137.12666666666667
sp|O14531|DPYL4_HUMAN,DPYSL4,DPYL4_HUMAN Dihydropyrimidinase-related protein 4,68,6,103.28562775056079,49.27043369105312,8.977321066663743,214.3513075903392,15.144449392793229,7.101462048137471,18.603416576795798,8.708049255806143,42.8837311507164,42.69883333333333
sp|Q9Y6X3|SCC4_HUMAN,MAU2,SCC4_HUMAN MAU2 chromatid cohesion factor homolog,69,13,48.34392055406473,51.39736610245086,81.63885652103859,98.69836617107848,59.550922042025185,77.74744285000394,80.07015013716901,78.61961726268034,68.82141383623693,63.23853846153847
sp|Q17RC7|EX3L4_HUMAN,EXOC3L4,EX3L4_HUMAN Exocyst complex component 3-like protein 4,70,1,0.0,2.330787924433107,4.058175657731438,1.3551918810363501,348.9822729278038,383.27189534628945,21.805468807724488,10.365294110550295,1.3017994479874198,7.90597
sp|Q16270|IBP7_HUMAN,IGFBP7,IBP7_HUMAN Insulin-like growth factor-binding protein 7,70,7,244.82147119691354,20.27046580049341,8.094683173221656,9.813714174279372,10.667702467479309,10.471176293785811,67.06965544012046,11.372582792729794,44.64346649820138,744.9128571428572
sp|Q96P11-2|NSUN5_HUMAN,NSUN5,NSUN5_HUMAN Isoform 2 of Putative methyltransferase NSUN5,71,20,83.74590210076649,170.75645002377152,143.7491766888778,134.38380336546868,72.14858756951763,122.35529851435456,181.01452375817237,142.21281181214664,184.82047679954223,147.523
tr|F5H1R7|F5H1R7_HUMAN,FLJ22184,F5H1R7_HUMAN Protein FLJ22184,72,4,5.887942102100195,68.09782626168466,15.266061336181366,7.380784182215062,131.68698537737274,100.59089128753726,101.51375424627919,12.214890389345982,14.242884199855268,21.645
sp|O95238|SPDEF_HUMAN,SPDEF,SPDEF_HUMAN SAM pointed domain-containing Ets transcription factor,73,2,7.713368375885379,13.06020512750073,11.429435940096994,8.776722483339606,283.73370084000953,175.95168086001684,5.123278278411795,55.882649122111665,12.929070885760444,82.82350000000001
sp|Q8N4T8|CBR4_HUMAN,CBR4,CBR4_HUMAN Carbonyl reductase family member 4,74,8,16.538547682906266,81.14757896132072,29.141061584826993,36.71408082261005,96.35206939836189,40.33036962029431,426.054483466289,103.53243463879153,56.8148319170507,87.23112499999999
sp|P23381|SYWC_HUMAN,WARS,"SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic",75,45,219.06132953819596,57.828948319791145,90.25100307337748,84.48060923489538,51.61037145686904,42.81497110122404,293.28541380670185,55.235911307957686,51.18641433917812,44.907555555555554
sp|P35221-2|CTNA1_HUMAN,CTNNA1,CTNA1_HUMAN Isoform 2 of Catenin alpha-1,76,85,70.55303824103423,100.66522036351336,105.20512023447021,61.67070246935729,92.2508759546498,111.25894378443024,124.92537217416678,179.0740752938329,90.60683149613776,62.21270588235294
sp|P26232|CTNA2_HUMAN,CTNNA2,CTNA2_HUMAN Catenin alpha-2,76,23,83.31321461876894,131.58675277136555,123.36005227732782,80.2112691467895,116.38925197092789,118.59041762639687,155.3919452601032,200.5556628380414,124.53317682162236,91.68739130434783
sp|Q96C19|EFHD2_HUMAN,EFHD2,EFHD2_HUMAN EF-hand domain-containing protein D2,77,30,90.83937911059917,101.14466030363796,241.40475696937523,210.48696070014967,83.13172413923911,119.78244349208659,149.57831239995602,92.87792500813383,94.2614580011245,135.55433333333335
